variant_slug,support,canal,type,date,periodicite,specs_techniques,notes
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Parution,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Bouclage,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Parution,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Bouclage,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Parution,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Bouclage,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Parution,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Bouclage,,Hebdomadaire,,
la-gazette-du-palais::print,LA GAZETTE DU PALAIS,Print,Parution,,Hebdomadaire,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,20/12/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,10/1/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,27/1/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,17/2/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,31/3/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,21/4/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,23/5/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,13/6/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,20/6/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,11/7/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,29/8/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,19/9/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,24/10/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,14/11/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Bouclage,21/11/2025,Bimestriel,,
genie-climatique::print,GENIE CLIMATIQUE,Print,Parution,12/12/2025,Bimestriel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,20/1/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/2/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,20/2/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/3/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,20/4/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/5/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,20/6/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/7/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,30/8/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/9/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Bouclage,20/10/2025,Mensuel,,
geroscopie::print,GEROSCOPIE,Print,Parution,10/11/2025,Mensuel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Bouclage,10/2/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Parution,4/2/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Bouclage,12/5/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Parution,28/5/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Bouclage,12/8/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Parution,27/8/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Bouclage,12/11/2025,Trimestriel,,
grandes-cuisines::print,GRANDES CUISINES,Print,Parution,26/11/2025,Trimestriel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,18/12/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,29/1/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,29/1/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,27/2/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,26/2/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,29/3/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,26/3/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,29/4/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,30/4/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,30/5/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,28/5/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,27/6/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,25/6/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,30/9/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,27/9/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,31/10/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,29/10/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,25/11/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Bouclage,26/11/2025,Mensuel,,
gynecologie-obstetrique-pratique::print,GYNECOLOGIE OBSTETRIQUE PRATIQUE,Print,Parution,29/12/2025,Mensuel,,
honore-le-mag::print,HONORE LE MAG,Print,Bouclage,25/2/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Parution,14/3/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Bouclage,27/5/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Parution,13/6/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Bouclage,30/9/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Parution,17/10/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Bouclage,2/12/2025,Bimestriel,,
honore-le-mag::print,HONORE LE MAG,Print,Parution,19/12/2025,Bimestriel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,20/12/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,10/1/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,9/1/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,30/1/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,23/1/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,13/2/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,20/2/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,13/3/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,20/3/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,10/4/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,25/4/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,16/5/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,23/5/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,13/6/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,19/6/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,10/7/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,28/8/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,18/9/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,25/9/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,16/10/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,24/10/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,14/11/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Bouclage,20/11/2025,Mensuel,,
l-hotellerie-restauration::print,L'HOTELLERIE RESTAURATION ,Print,Parution,11/12/2025,Mensuel,,
hydroplus::print,HYDROPLUS,Print,Bouclage,13/1/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Parution,20/1/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Bouclage,10/3/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Parution,17/3/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Bouclage,7/5/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Parution,16/5/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Bouclage,18/9/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Parution,30/9/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Bouclage,7/11/2025,5 Numéros / an,,
hydroplus::print,HYDROPLUS,Print,Parution,17/11/2025,5 Numéros / an,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Bouclage,28/2/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Parution,21/3/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Bouclage,31/5/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Parution,21/6/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Bouclage,20/8/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Parution,10/9/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Bouclage,30/11/2025,Trimestriel,,
industries-cosmetiques::print,INDUSTRIES COSMETIQUES,Print,Parution,21/12/2025,Trimestriel,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,2/1/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,17/1/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,19/2/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,6/3/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,21/3/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,7/4/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,22/4/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,9/5/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,6/6/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,23/6/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,18/8/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,1/9/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,22/9/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,8/10/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,22/10/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,7/11/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Bouclage,24/11/2025,9 Numéros / an,,
l-industrie-hoteliere::print,L'INDUSTRIE HOTELIERE,Print,Parution,10/12/2025,9 Numéros / an,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,10/3/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,26/3/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,7/4/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,24/4/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,12/5/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,28/5/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,9/6/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,25/6/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,30/7/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,3/9/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,15/9/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,1/10/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,13/10/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,29/10/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Bouclage,10/11/2025,Mensuel,,
l-infirmiere-magazine::print,L'INFIRMIERE MAGAZINE,Print,Parution,26/12/2025,Mensuel,,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,19/2/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,5/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,26/2/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,12/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,5/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,19/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,12/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,26/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,26/3/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,9/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,2/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,16/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,16/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,30/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,30/4/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,14/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,7/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,21/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,14/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,28/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,28/5/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,11/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,4/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,18/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,11/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,25/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,25/6/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,9/7/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,2/7/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,16/7/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,20/8/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,3/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,27/8/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,10/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,3/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,17/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,10/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,24/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,17/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,1/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,24/9/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,8/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,1/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,15/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,15/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,29/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,22/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,5/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,29/10/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,12/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,5/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,19/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,12/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,26/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,26/11/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,10/12/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Bouclage,3/12/2025,Hebdomadaire (chaque mercredi),,
l-information-dentaire::print,L'INFORMATION DENTAIRE,Print,Parution,17/12/2025,Hebdomadaire (chaque mercredi),,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,10/2/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,3/3/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,12/3/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,2/4/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,12/4/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,3/5/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,13/5/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,3/6/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,11/6/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,2/7/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,12/8/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,2/9/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,11/9/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,2/10/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,13/10/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,3/11/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Bouclage,15/11/2025,Mensuel,,
l-informaticien::print,L'INFORMATICIEN,Print,Parution,6/12/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,24/1/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,14/2/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,27/2/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,20/3/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,14/4/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,5/5/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,12/6/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,3/7/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,22/8/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,12/9/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,24/9/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,15/10/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Bouclage,24/10/2025,Mensuel,,
l-installateur::print,L'INSTALLATEUR,Print,Parution,14/11/2025,Mensuel,,
