variant_slug,support,canal,fichier_integre,fichier_url,type_de_format,notes
le-papetier-de-france::web::300x250,LE PAPETIER DE FRANCE,Web,papetierdefrance.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/c6J7t1kC7vJ_0i-d31EZ_g/U8F_gHCWsB-NUepaf7zpAgQmcrsUjIqt2xirgFx-fl6-WbLpL2mWPKYSInkiMKzdyEn_y3mEC8pgiPITCYLx3l4b6Dl5uEIVK-ezT5B1nPzCpAyfIOgChNSPDdQLAfCKgwDMRIlvpLUmzmp47wnowZXdD_UPUpTcNEmhcYg16RA/Obu2N_HadpwQnhHznm5OhA3Z1DfmSK4vC0jd1rMrra0),,,
le-point-veterinaire::web::980x90,LE POINT VETERINAIRE,Web,Lepointveterinaire.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/TzMgjK0AAl2oaZTqYF2yOg/iRWR7xKrIyqKWD1CL6akM5md4v0mG_u-MJKC4mgwZVNVwfAinpuOut-r9mERNF1SquViptUlnWSaFDjeI5ieMWDwriN9_Evu4JMPMFNJ89UL-SgbGeu2TtE9jBO486XMho6qPhT1FIR_U5qWNs9H_AA0prOpyH7lwQ7jzIK11sk/CuxI4OaHFQqFoXh64Q79YaskPR7PNxobLDbt3WBVw1I),,,
le-point-veterinaire::web::300x250,LE POINT VETERINAIRE,Web,Lepointveterinaire.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/l66Jc1INHuZvzAa8GozApQ/WhCLoLnsB7BFYyXSlcA1ZiMQfXPFZzyXN7lrf8SGugCYC7w7qZmc6WJwSEZXln9ISm2uNxr_Nek-ZbG2EluHHbNTb00BECt5Ezy-drjPxzEn11O6VRgfSC091XqgKjD140xBqWOV1dqBBcxAR3Zr7YiqR7voY1SwBGe33rckGZE/u8iG8BpmPYX7AzgQr-tUCAkxe6kKoPmSiuQGYyVqLa4),,,
le-quotidien-du-medecin-ethique::web::300x600,LE QUOTIDIEN DU MEDECIN (ETHIQUE),Web,lequotidiendumedecin.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/QxhtUF0pQS6L369JjufzGw/tEkYJmAceuRhO9Ewy3oNaDITFbB7iUcHL5chGSQ2Xyo6BILHtu4uJj_-fnw26xIuBumD83GnPhHutbRKryKdEvYMeNq_VbPFMtom5k2gL1UA_UoyI-nbQ8kSwE3c1w5hzlYcIdxPUg6VeeJm6kaeQfVdExTZ44l7tmQlgewIgsPJsEmcX9SENiao0hE9pGY1/9BkJueY7FFbqDgiadcMfbh_I0RhK3OdOn7AILtKoFAo),,,
le-quotidien-du-medecin-ethique::web::728x90-320x50-300x250,LE QUOTIDIEN DU MEDECIN (ETHIQUE),Web,lequotidiendumedecin.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/PXgD-H1bYdfhEpQyyZae5A/Axj4kWQ7gUSabsmNfE3N0Jxguc9lnDCZWksqtlQDJ7DwPVNRQmZlcJWLdzTznqv28cj5TZlg1JEug5JjWL2cQupaPmTqpGuz4MUMDx-TydDiC94VwSXQm7IjLBSullOsd-4DXcTLnOk7hPDjKHT5ZfRqpxeYdVaBnVExLz1uqYLtP2Qx8Og-7gYScaxIE1j5/32toqS6HrYZBUVoSlts_CYQVNxv6cafYCnnb2tR0hOg),,,
le-quotidien-du-medecin-non-ethique::web::728x90-320x50-300x250,LE QUOTIDIEN DU MEDECIN (NON ETHIQUE),Web,lequotidiendumedecin.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/RxEMzTDxhG4zSBv6CfE9AQ/qDeqqSbnSOjT5TJK_tc7stVr4kA8kGba3n28L1rZuHlryiut2pCjmSiJcHvfYYCoCpCRN1pCpWK_t0ygER7OpVmwf0y1Yg-crdqQQzYJvNiH_SnFtoAQM9dOYh8JPFnOD4GdXBXMBiIt_51KHOm8FAm4RDKl3YKcGicTUeB5Lnxf6fCZpJ-hFxu2iyYdiBvf/u9uYATgQ0lepp3bsbcEsVdi3TUnBMTraR7EgdeFDaGA),,,
le-quotidien-du-medecin-non-ethique::web::300x600,LE QUOTIDIEN DU MEDECIN (NON ETHIQUE),Web,lequotidiendumedecin.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/qKZXU-TMKATVtC9k9nOYDg/p6YiOWPJbYWa_d5ea3qksnoXN_xHMqzBftWsN_l9Y7mp5_MhPFhB96nuug9HTQalvH-_UVpKO1s2aNJRv0i_LOtgYI9sGckCKVeu4X13CmD30L-k4z9XYvHdsZPNRikVMbgeo_71vKHHuubG_mFSlBr7datx_2J1EtRIduyWl_8MGtPdTCEqM3gCgaVxHIR8/fHjtpNmCAquo8T3In5ZzFUHskm5BpzjPROC5pkA4piE),,,
le-quotidien-du-pharmacien::web::728x90-320x50mobile,LE QUOTIDIEN DU PHARMACIEN,Web,Lequotidiendupharmacien.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/7PHiet8PsQJKIxujrdl72A/sXb6gP9p_3UFJ-dxMMdfYxUS5PZRB2l3IMFAFSBqDp-XFXTAaA65CF9bNgTyDV6LCaM2teBJrYGm4oBBuatVTisWYJeRM9kj8ZU024Q22g9FnSchGTz6R8HX4DbY4I5gheVeipHF49lpS93nYJzCNWubEWXLrDStirNiDgX3hePDCFQJbNpmMlp_waLSvM_5/XAR2J7RT9yHRUeskXw0hI2M4aQmLF9rPSTFYULM3AyE),,,
les-nouvelles-esthetiques::web::300x250,LES NOUVELLES ESTHETIQUES,Web,Nouvelles-esthetiques.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/ZfRucRBHiP6SaXd4iDfGdw/Sf4Mb7OOMD5hqdXNgCee-mCCywS4atJRSLjAASMK30LggLr3baPx1Wvqh7uwM8ts973Rb47uHNrwu19UEZJkID3AHBkZsJA_E8f6xpUg7BpI5qrbjEF1ap2Oy02gMeqrR-XOHHIf4XzZhpiIQiZLjQK-tED-C9_0REZILQ3cEK4pdSC7tanyhn0fgUSisEmW/cXDdH9a5cp8yYr5zaaR5UZLsfBmJ9k2ftEd95GOrU7g),,,
lineaires::web::300x250,LINEAIRES,Web,Lineaires.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/WTkbEt83QawMlITfEx5XrQ/00-gfjEDTqpBIsjNGexzOXiA6m_alB2oH0mwKdEQl-b91P-66JFsM3EaELf-BsRABTJyjzi8_oDx5bZHFQn-Oxnc1F-bt_eftzTmi0HtfW8coJAbgg2lo8qg0pS4nvV0jkk84WNf8hqsUoFEsqoNbc_A_vzgMWy7r67UwwIrNpQ/og9wgVkq8YOmtejeaB9pegfAo8bC1Mpk0FZ7RURg2-c),,,
lineaires::web::728x90-320x50mobile,LINEAIRES,Web,Lineaires.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/6_irlWtddoTW6GLsgCpKMw/17A7n_6I3xAvK-t4Y1-p-bCUyKO48G-sr1-P-WE8Sj3zKwVOIEQ5X8GppjM0hdoTj-Ray23U_D_9hyVsY1iFmMvwDfdXdgVtxQMlmGTCjQpzwAWxYH7uDRh5Y-5SZXJJ7CkivOjSseZajbuASLKCZzR--f9IvKqujJ-JCudjoJg/2JFIaNyO1lNHcP2xQ2U2d9Oi1HTAzwXNbtPU4Din63w),,,
livres-hebdo::web::300x600-300x250mobile,LIVRES HEBDO,Web,Livreshebdo.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/149f6BvfPyjqcG194iYxrw/rR2koSs6P-ltSCXP6XoUK_YDVhWsjy1NA87WO7Pwi9Odn7oLUeerEMXJfk1YQPFjNe0gjsC_xqhiMWisTVdGLA-MDiMzxb9qoqt0zR3ttNjwSkC8_IOCoD2h74w2tMoIrzFllOauT2ZwkXJQhvUBIlEL-LRoLrkfuxiFXsjnglE/CGFGSx8HXkZgsZaM1lK8qAyjHfDlxeqDM1aeFwoPxb0),,,
maires-de-france::web::350x290,MAIRES DE FRANCE,Web,Maire-info.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/Ctdx-R7DdD2Gk1910A9_Sw/naG4D3IcU-PIjrJOCN925GgpHqkNcEWHkmOV4Rmiz6dLOYczcVBEBO3ZgEKzr_xw6_23vilS7eQBAVmloN-POvfyuslJ14lx4Iq_po_DbA6OIGrkF0izJrdRinyODI3T4bT1YT8oHXj3Zd4Fbn0LePDAgsHa9_xLbE1RYzXVBzs/euV2eIWjHs5IpiLBnzgoZY6cRzCr28u3PkgvAUdTyFY),,,
maires-de-france::web::920x120,MAIRES DE FRANCE,Web,Maire-info.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/pt1VDBfcEmTSNgAsjRXi1g/m6fhK179txZ9UUFUpetBSryefVgs7ghfWy0NayjEF8rrgOKugIYVEPq82P84GNLMwPaM917sIrteVS5h8biQOdf_cHKzOEwXOkZiFjq-kgOtQGJLLBzRvBVZ6tpmKC9a4VQedGIMUKwj0uHRb6KaquLnAzex-VVrwCYs6P1QGzU/D2nDJFS70EaIOl02xj3KQ4KrnXFPlCVOXZlmDzp8m-w),,,
maires-de-france::web::728x120,MAIRES DE FRANCE,Web,Maire-info.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/x8HSRXmchIVnmj8at01AUg/xcQdgYrAtlf2ugMzeVUoEj2TBb45Omrjv1bJQqKAvfXgOj3C1atphdobyXAWUq06Mt_9TpPGSoWd4b0eY7Ss3ooc_tWo-EuuvZVGi1ALy5rdelht8DqLxJpGiqokcZe_rKJITOFZpg6e2ou9lHvnKGCMKx1gvAjxB9f3D9fGk_k/n4Ll-avvGTQ7vPNn1kxZXWWHdPIH6p-MStzeJLKRBzs),,,
maisons-et-travaux-pro::web::1000x90-300x600-300x250mobile,MAISONS ET TRAVAUX PRO,Web,Pro.maison-travaux.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/uqvYs--HX8ccAdyiH5VvGA/sEeG6qtFs-g4dbqOK_YY2H6mUdq-rYIHXxx8WXOedsMeAfo2zLw-HcUHDzRqqurRtCUHJg8W1TWX6b99i-GHEtUeE4UznElUqxkuStF6u0nfq1MI_ggAhxVjccp4_Bc1uZt9jPDypEXg7UTOt6JDIoLpvYMQAfgAx58AKsK7EFQ/CcE2tdAExTod8cFWM1t1h83_6wVFjz3ZqI4z2JwuY7c),,,
metal-flash::web::728x90,METAL FLASH,Web,Metal-flash.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/NkPUjtQ5u0saxX6ZpPEBnw/LLuhJow4ztPHaI8lL-fT750T00Vg17fE_i_HFEoHi0a3rGQONxoitPpvF_x2Gx0ni1AZ0BFHXBLsB1ne_p2meDD8JlV8RwDR2IWCr-470wTCMfzkRTzVDERSwZBKBvpDlHG6vvDKYW959SB4W1UgMmJw3U10rqyE7jGn7yW_vSI/VltYLZURzbcQSvO1VQYKO28RcYqGExLoDNk03S-u9dk),,,
metal-flash::web::300x250,METAL FLASH,Web,Metal-flash.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/X9BHkhsfBWiiJOlcpaSokQ/kFpMAxfbUcrr9aVf4_63qxJNw390h4eYLRWET42diMXhDtCoW9Aq6ObdBoChlEjrMhMrX98pvoTyA_kquuu7Vtua06GQ1kliUIQ7rfuB6Re6eTcwh6qSTp-GvGkMGqBbPiqVYf0f_Ac6jN36FsT9t9Jy3pz3LYi9N5PRq6d5cH8/iMqzk-iQylhXJFxMsc_lzaOSyafR7RM9AM5szAQvUEA),,,
monde-de-l-epicerie-fine::web::300x250,MONDE DE L'EPICERIE FINE,Web,Monde-epicerie-fine.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/njxu7h84S0KSHfsNq2H19A/OqnMPs9mUQQuCLKUSm5f70Z4f51YGNVravA9I62hS-1838hUOGtqAa0kL3QNnrTVOW36IyBuBB5kpohpKtSFSZrbTHTL3qX-KeOxQvC8Ht4qN51iL0PKIu49rJnEvvNNF-ouGIZG48ayAGhx6IiEs1mkrZElqP2N80xqWheQTKxkYcX0BSK2tEOwlZLwaTG3/auzT9MJqmRnsIsL_On9mH1X0DZs4rS6SwkuyqsBDnRI),,,
monde-de-l-epicerie-fine::web::728x90,MONDE DE L'EPICERIE FINE,Web,Monde-epicerie-fine.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/q5dpSBhWLM9E89LL_ZqRKw/Mpna-eETLQZUT3uZ3JEPskMSMEua0vH1EbKY-0CFuwJcSnSiZta_onahTOOLmFPDVaXFABWwjs7mFx_S6x7d-BNJ8fBv6PXFAwymlTf1ixxi9Cu-bQl2atPBUpugBU0rm_9C7NQJZddk7RkqHc9Nd_LX6DjQJBRGDJ_Coze8U9bUsW0W6JcNwJ9mOWwfwaPO/-HHvMzlYXUT3XFL-xLm-cZZUFqARFWxSQLpOzp95t_o),,,
my-rh-line::web::728x90-300x250,MY RH LINE,Web,Myrhline.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/S4dWQMod-g-oQFiey1wPrw/rC5sqyrvh9M7nFNQkrM4OGMFHzceiV6Y0juNLjNLZux_Pm_--XCp_6WLhuiUanhjCzfk94ZlIzX_jwTv1trI6KckEr8SlXNN0woBMSITDfA2BWx8go6vvGiWR75lKwgdaEboYoPhQFFMIAscIIVb94FudWb4PlACwAfSQAiA2xg/RLLe-kLhIvHrX3uPt74y9duzfRLKLT-Kr_KfTHgNl_8),,,
option-finance::web::940x250,OPTION FINANCE,Web,Optionfinance.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/c0S_j1IlzHVdp4S13-HRWA/ylQi4LbzqnvXIaYrQKnNXT9neeJxanPYFsaxImpTTdlCuD8ABrhMzYtN6n-H1IbKKPak-uSDf0s5EQ2yoWF18_E3VG5hQORT3vKLm3UmG6gQezPZ3tsrpNm1PMXphUUez_3FLJ0PJUB__A6Dq9JRJ8gu4L8Vi3-_JEpLBRHLA6U/z-Kugy-YQ5hoDOEes2I5NUhwjGN-JrlrjbvUoPnKO_Y),,,
option-finance::web::300x250,OPTION FINANCE,Web,Optionfinance.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/zJzTNr2Zx1LAOQfp6wgPXQ/D-IcoRpziwlirt5fm42clDp39_Z07kUFcHG3jfWv1c4s-7Gukkj8kegwyNWrw0o6YpgVzthDKnsQJZbt49XCohFlz2FdpzQv5m1bIULUKigAPCRajyjjor7anWirJCRSO93BqjR31C5L3jdr2QIMFkw6_iGbXoA_Z8MkmgWi3S4/ppoKmNER18b3rG-wV65LVZVYG89Q52XiwlcItA9cIrY),,,
pack-generation-de-clics-garantis::web::728x90-300x600-300x250-320x50,PACK GENERATION DE CLICS GARANTIS,Web,,,,
place-des-commerces::web::728x90floorad-300x600-300x250mobile,PLACE DES COMMERCES,Web,Placedescommerces.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/OxmTx1oUQH8vmmMP6EiEUg/-LqI_WDnw0eTR2xcuO4YWI9SdfgzfCeSziLCIep1lgoMgcKiWnZAqVF9BziUK_jYXOvDD-sJmsY_4Na9SZLUSY_Bx3vJI4wCkpZMiTCp2r1yglZDPZCKwGWCG9CszkSCMvWGm-KjOXUbFmRnbHBFSVsCBPuR5m7GFpcRFJy_Joc/JQZqLKti-qDwyj8OLbd03mgN-olskgO8HyfRiU4AL1M),,,
points-de-vente::web::728x90,POINTS DE VENTE,Web,pointsdevente.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/1Gpki58xKqP4JMoeCU6diQ/tHj7vbkoenPmASICjqM99w35qdDQNhq1GdW8M3MkNoikCIDNDEYA7sqjMeF3Er_FXyr2_4TqNKXbvCyym9kbNezpxfVoY9shErhs0pRq6NLVQ63j9XCZreXshglfKEotiwvsubE33QYOuFkGVO3ZjfgwKUdRAhE1g2RehHQOj8o/kYWlUjahqaFBfTqZrOqdMhasFQl0zpy4DNFXr9AX_ts),,,
points-de-vente::web::300x600,POINTS DE VENTE,Web,pointsdevente.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/ETXtA6b3sNtHTVuWa-UBQQ/r2iSoPSWbw03Ro6FUEwrR7hPbzHyw6QJV-xedbA7rsg7G81iOZk82zZnBc4tcSmKsNDYjpPKKcAv6bCkgr3-wrwgww39P0JB28I-eJyFQrpLbAu2lsBHu93ZQkbJ44C0NJpSnN2oyHhMPpFUxOlOuaWx4xFxmwtDlWJ0fDTx37Y/oA01MYZGhYpY-QV5BSiEhI_li47qp9RTRZbr9PzfCT8),,,
process-alimentaire::web::728x90,PROCESS ALIMENTAIRE,Web,processalimentaire.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/9mcJ0CEiL4Z6Gr_mDyx8rQ/4lkpjPrEWPuiobtmiKHpnwmIOg74AlOvo633Lf3G_LKSUGd4Bv43MP0itthPGRw-eFYcYl7P4HKS2uzMbIKWfwHm5DWKOzW8vBJAWAx7xOchlu69EFRNEWkCZbdKXjmFLzImIfmMTQxJA7XSb_lSYNlaWc9fPcTihzIMqS9fOA7Tk0RHm_Gt4L8mb0a09qRR/Hb_4jv0bsp8ffjHB4wXs90M2OpBpg5n1JOd8tilvvmI),,,
produits-de-la-mer::web::300x250,PRODUITS DE LA MER,Web,pdm.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/wdool8o1WSzZuy3YcJevPA/985ckDEemaAW18gOaiy5nA975RKdXdf4IKuwLdGHf7-nG3gjKi5JOWQbScDAVjGTzER5NoijWhZR3dV6wkCBFn5CtZeNLBd7oJkX2Sg3T8P2FzPrEpLsRsFT_1hAMYUCXeE1poWtA5nu7J5WWQsllw/LTffPYQ1o4ixk0tmxTdxqlbl8RUaNqM2TwMHW13pYjs),,,
produits-de-la-mer::web::1100x140,PRODUITS DE LA MER,Web,pdm.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/6KYSrlZnfcvrI1-ICnIcZg/WRqqJ6tznI9jyP30wMQxShjbtv4KF0Ff3Jdvv1RWJiTEAwa7t0k2E6Y26umleqtSrgwj1P3qo3NElB4LxJmKqZ3eRg_WQGMeX-tT3RII07srpkjoGUPJArmljuPnfos6-izO8XxXJqGrDTfmNubSuQ/fNUx6gd8Yn46RY-gLCf9fC_GTUktRm4wK_rThD7MWJc),,,
profession-cgp::web::250x250,PROFESSION CGP,Web,Professioncgp.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/8m9wdyCi0oQy5XI3gZisRg/5SWmz5aVBTQ7Ar_Ou22Tp6MChut_eTQFI6owwO_7DotmXmt1_YRljKxQqs970V4LaAWMMrMGFj1gesi-1f4zkEPqIxKYhoxQt_zRqYLkdxx2XZ2lc4heAc-yG6AYHRRxbSTxfrtw9NohSCyORBoioTnzaYsaJZsvNM-5bhYI7aI/SL-HMRI0wSspIBemE8vJyTDR69KG6BvrpUJmFB6VJvw),,,
profession-cgp::web::940x90,PROFESSION CGP,Web,Professioncgp.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/zcWARpfEx_8AH_tpjyKjpQ/HwNJsT8X5PpC9_aM5RM8sAmwFTxE0PQ7FponzvMGpC0S5_RkCEGLXy6uk6BRAl1KnUtG9bayJwGAnBdpcvMFqotPLiDzNXcgPfbja9Z_UUXr-ryyjTP0z9svuC4GZrP889k3g1CEHu6eL_qeFhqZktugCoV0PthCCXct8Sm3-oI/OZXMEbH0GCvvoMfFQN74DNz8-sQBNbhtrTYHC50RE5g),,,
rayon-boissons::web::728x90,RAYON BOISSONS,Web,Rayon-boissons.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/N7uxmUGryovklsTf9MnVLw/F4ck82E0dkznG_CtAoUbBDM0fwFuC3KUBK0qpqk9Sm_-jRKUTc_gAXp-VKrwcXIGBgoVex-Rcqjn3KVxXzXF9-lhNk8l1r3pCtKkmUTYrf0sOfsiGAJnC8VUVfvStNF1G8obf1NivrTLqP9teN8DxYsrd78AsVTk9kmJepD-40E/8OEFHet2V5NSgvwZTiDfgjuNNcG_zGq2nJM0SpkwbRY),,,
rayon-boissons::web::300x250,RAYON BOISSONS,Web,Rayon-boissons.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/KrFiktelpx4eOTKIrTMaaw/TaQ-6EakczbLvnFyTsBcI6oYyC2yysKGlOSUwJLZA6ePPI3bRJ4FXrSXjTb-Rf_Om8qpVfkZE4J4L5-kVg93oWt8iyvozpoqD-Y8sSN6MVD0AinEFEKhP3-7sa2k9ruRMqHevTj3jEaab-NhHLV18rm8pudpFohqFiX5PZUfUWw/XMyFQPM64W-AIKSBN7r_j_EuCCBaDwgWQ3AUMgLKULM),,,
recyclage::web::450x750,RECYCLAGE,Web,Recyclage-recuperation.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/FG7d4UwIlA01nKAkVPVf1A/WSmCOJvXv_Ja7v760VRBRhNgwxp79ymwz7JW-NWe6sAOemOBN4NWPbOupcymMotxEX4dVTFXldKTQtjacOLh184JE23IV6vGw7gmGJDppxfGlx2y5o4us02bJbl1cF5JY_aoKLqm0JcP1L4y_vw_qOTqgo26WgxFM9Mf0HW98_GxnmvPs8Wcl9FjzjBj0SRo/t3Mqs4idA7kFyBxKlAcM3IRGmqAhhnZqo8Y2hoANCBs),,,
recyclage::web::730x100,RECYCLAGE,Web,Recyclage-recuperation.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/Q8tC5QkGz4IgwGbVMty1vA/hgzMESu2RoABv7srFkA2UhWMzWStd6i0TWi3tS9PoZtP3doUXgjOriVwrNsKci2IVngQoAxJLVm0KrPnNKMWFHgW73vjGKwVi2G3LjsAP8eTE6uAMSmqORdsjStc4F_ii3edfDksJ03qk27cyY0gvqMGe8PMC4S-Rh-ATfcrQg4nHMjaddqd_vwZ7TZzcDSE/z2LwdbHNmm4x2LN0GkZ-fl3e1-ss5gf179u7EN3iOL4),,,
revue-banque::web::970x90-320x100mobile,REVUE BANQUE,Web,Revue-banque.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/xiZy1O0S8nmRGuBL-LV_fw/WoR3PeHZQCyVk0Je4eg76cQuuyhSor1A59oFAv6hfznoJrLZzmeaxPen9o4Fr6Bwciqv59dyFk7DOg_Nd3C0kbbJlcdvPqgLoMCWPcbAbPC1ba7392c4BXlEVGSnnVMBKOiozeMF7NiJfKt9XAPPs4NYUUB3SjpIWO8aLdRADgw/tD2Mwtn6Zu50n4BaU2kdhQOXEgMiqJSCaNBB3G0oLiM),,,
revue-banque::web::300x600,REVUE BANQUE,Web,Revue-banque.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/FgJ4jNaEvXlS1g3D40hLDA/T9nqhiFYHFm_DCdwDYE3SHllPmVaJaKDxgRlNWESnVE2Re6RlRfET4eYhD9XrcZwXAOtLMxlc9R6jIe5lbsNLUlKu-4m6OQH34GQue7ipD1Xmex6HjORYGwb1BCrMinbWCJUouGFNvhNs6sLALB62jy3DjTTlhcKdQoCgcZKtkU/J92PKu_YcCScPqAoZb8b8TIP-s0jIF05MiG51ofd_Ao),,,
revue-hospitaliere-de-france::web::300x250,REVUE HOSPITALIERE DE FRANCE,Web,revue-hospitaliere.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/aiBLVwGsbQiAjtQQbkQfAA/I8LTNDKb8N9EYNpmL045FiBF1_CAR1uDhE_vTGXfUt3aUPR9i2Xp19oECZ2cauwPL326mP2clHc8w4-HamB7GGxb2OHahyPKtTMGABVV0Nzh0q7OsQZRUmbIcyKwIbo9ulNk5yW8PRLNfr1atTJWBdejAgqso1jUnvzV0xQXL2c/NEeb0PRtvVZWmj5LQqNbuGrdX-ao4tP75Yxm_T3iBxo),,,
revue-hospitaliere-de-france::web::728x90,REVUE HOSPITALIERE DE FRANCE,Web,revue-hospitaliere.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/e88oYIgdBVUpOj5URDsGuQ/aACO8Y7i4VM9EITEqH7RgLLQwV79_j3om0yHch6zQK0cQ1awsq5YqdvbBIzk5S7EuiK9yaUn3EUs4tVq86SBeL_L4Ri70FuY1U-Di02AngaHcE-KHiAm0pL_GYSsWIG31_sdxniascdYAaozXe8npA6vxIHUHSHUMljB7We84dE/S1Qu99kMvD3UOQDZaIegt7oij2AhgSLs4cANV3PP4ew),,,
ria-la-revue-de-l-industrie-agroalimentaire::web::970x90-320x120,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Web,ria.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/LJ2dw7srFNicalIjnyGBTw/hESl17VUCMnIstH41J3nozYUfX6QrMdQad-4atM1JeZVdTo_DEHDzMgRPhoqmfRNuOQqSSBnwFUEBzYuWHl3bjs1L9dH0OBA9xsuNNrCbcUhPCa952M1DFyI9Cb1HdzrH1KW90YKfwhNJ0g6ZYMIjR6tZ6BScn0kU-klPoD5XAk/OROHt7ZR2lt_t8ADjWBD2PQX4WlxCY04idim4m6ZVB0),,,
ria-la-revue-de-l-industrie-agroalimentaire::web::300x600-320x120,RIA (LA REVUE DE L'INDUSTRIE AGROALIMENTAIRE),Web,ria.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/F2Ng8aDVlHcfpzraQCJr6Q/TGHetAVNiWV_PO-RZwnBa5UHDxpPsvhHd5rRO6TGOF22JQlJJZ4RTpXRHIllsQTMgPSlYVUJ6ImAbMBf-18oJG8DNqXjneVgJRgZUSXtRIvRn006TXz_D757Wcars2h-zZWfcb8dbIjdmT6P18WAoOPXs2cmOHMPwkzpXqb-MYM/5nAy3I-4kWgIKL3OAvEHB7ijv7XDFqb_lX0-H1jFKsQ),,,
rvi::web::728x92,RVI,Web,Larvi.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/oqMe2b0aLfPE8gk26G5m1A/a8CtY1W7MJmgIADoQbZZ16S-Bocza0_5fKX90TWQzZrEjzuIj3WaLH_aotBYGKVZVbJPP_Vcgb0qpCBHZHGZYGO3b8zEB47wSgK_pDdeOQYZlwrqseEjnXtUuNLqjdkJABAkRG1E7DKsV_AcYPgEB0W_e99_pMR8QEiwD4FZZQY/h4FoROJvfXcIsv5LtqyvkcmKmYW0vSUC0pOLVPDR9YM),,,
rvi::web::360x360,RVI,Web,Larvi.com.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/bhcP1EJ_ibbe_bRsa9huDQ/mXiyND4I56g4y9wih1HuYHztdYfGwxi9A7dr4iWeQ9TRrpEoxcF4QCwTDLdL9aeC6AwNArj9M2kYOfE07sasBD6tMVpXad4Y1DRGaGfHVfUpnVWYhcXecns8_4c3sy671Ei9Z7KYeolh3LVBhW1m8FvgjM5UR4buAH-i4W8ETgU/d90FpYjsgJU2XlJKptwQkD7rTr-3e-WoasOf1gG7Sv8),,,
score-3::web::1000x90floorad-300x250mobile,SCORE 3,Web,score3.fr.png (https://v5.airtableusercontent.com/v3/u/49/49/1769112000000/wC0NwF2I-4xLsdUkK6c48g/EQ9TVuGuAMv38dpPzJQs8mmc5qoyruJJZadntryCOvESZu2fPRkqPxQgM20TJggcdi55Q1le-TelOlhqEw8MH121-WoAgwOXoPqe0l_OrzzM9BScJljrbF3Hl75WmZwyreXA5ZTn-gMwv2SPnDlqQQM1c8EGFGnjtuurkQTvIpg/oXTPFqYgsyxJ5iSu21Us6n-PT5KpEgDQMVQGC9uqz14),,,
